business_status,delivery,dine_in,sub_city,city,province,phone_number,lat,lng,name,place_id,price_level,rating,url,user_rating
OPERATIONAL,TRUE,TRUE,Kecamatan Pasar Kemis,Kabupaten Tangerang,Banten,0821-1902-8048,-6.1390815,106.536896,Mixue Grand Batavia,ChIJY8R8vlgBai4R8VlNnmTj-yE,0,4.5,https://maps.google.com/?cid=2448800843698100721,56
OPERATIONAL,TRUE,TRUE,Kecamatan Banjar,Kota Banjar,Jawa Barat,0878-2196-3997,-7.374054,108.54045,MIXUE Banjar,ChIJY8UEZldjby4RsxUVY8sLRR0,0,4.5,https://maps.google.com/?cid=2109104968661538227,121
OPERATIONAL,FALSE,FALSE,Kecamatan Batam Kota,Kota Batam,Kepulauan Riau,0,1.1309555,104.0349,Mixue Kintamani,ChIJY9Pmx6eJ2TER2VPGjmJHKJ8,0,0,https://maps.google.com/?cid=11468494939726697433,0
OPERATIONAL,TRUE,TRUE,Kecamatan Tawang,Kabupaten Tasikmalaya,Jawa Barat,0812-2457-8998,-7.3286934,108.224,Mixue Tentapel Tasikmalaya,ChIJybmZBdxXby4RAKMRAdFF4Ss,2,4.7,https://maps.google.com/?cid=3161885177359213312,258
OPERATIONAL,TRUE,TRUE,Kecamatan Pamulang,Kota Tangerang Selatan,Banten,0816-964-742,-6.3425555,106.728134,MIXUE Pamulang,ChIJYdZEyMrvaS4RKKSH3f0OMsc,0,4.4,https://maps.google.com/?cid=14353551445889360936,251
OPERATIONAL,FALSE,FALSE,Kecamatan Waru,Kabupaten Sidoarjo,Jawa Timur,0857-3510-4447,-7.3500614,112.75285,Mixue Ice Cream & Tea - Wedoro,ChIJyQ6-A1_l1y0R4Jb9rHH_MW4,0,4.8,https://maps.google.com/?cid=7940408481729582816,54
OPERATIONAL,TRUE,TRUE,Kecamatan Ponorogo,Kabupaten Ponorogo,Jawa Timur,0813-3337-6000,-7.866776,111.4752,Mixue Sultan Agung Ponorogo,ChIJYRmd0pifeS4RmdQnW37HZug,0,4.6,https://maps.google.com/?cid=16746291609932911769,180
OPERATIONAL,TRUE,TRUE,Kecamatan Kelapa Dua,Kabupaten Tangerang,Banten,0852-1589-7789,-6.235255,106.62212,Mixue Serpong Kelapa Dua,ChIJYSgZMfL9aS4RK5WgEjoK2YI,0,4.6,https://maps.google.com/?cid=9428578539413738795,67
OPERATIONAL,FALSE,FALSE,Kecamatan Kemayoran,Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,0,-6.163951,106.84107,Mixue Ice Cream & Tea Bungur Besar,ChIJyUTCN_f1aS4RFwUN4GmwHTA,0,3.7,https://maps.google.com/?cid=3467121256922154263,6
OPERATIONAL,TRUE,TRUE,Kecamatan Batununggal,Kota Bandung,Jawa Barat,0,-6.929845,107.63938,MIXUE Gatsu,ChIJYV-MvEPpaC4Rg3qm-2AkBDk,0,4.3,https://maps.google.com/?cid=4108448759026186883,98
OPERATIONAL,TRUE,TRUE,Kecamatan Kedungkandang,Kota Malang,Jawa Timur,0813-5893-6296,-7.9790564,112.65939,Mixue Sawojajar Malang,ChIJyVDLkL4p1i0R_fMGgo4wZS4,0,4.4,https://maps.google.com/?cid=3343131687017444349,221
OPERATIONAL,TRUE,TRUE,Kecamatan Grogol,Kabupaten Sukoharjo,Jawa Tengah,0895-1378-7166,-7.5973806,110.81483,Mixue Solo Baru,ChIJyVhv6BAXei4RDr0H9lK6n4Q,0,4.7,https://maps.google.com/?cid=9556561799781268750,312
OPERATIONAL,FALSE,FALSE,Kecamatan Ungaran Barat,Kabupaten Semarang,Jawa Tengah,0,-7.133275,110.4034,Mixue Ungaran Square,ChIJYwIr_XCJcC4R6kziOIVbqIo,0,4.5,https://maps.google.com/?cid=9991336401064578282,18
OPERATIONAL,TRUE,TRUE,Kecamatan Gubeng,Kota Surabaya,Jawa Timur,0877-3162-9958,-7.278833,112.76584,Mixue Manyar Kertoarjo,ChIJYwZqaXj71y0RfvgM8W4D8IY,0,4.6,https://maps.google.com/?cid=9723275370518345854,19
OPERATIONAL,FALSE,FALSE,Kecamatan Rogojampi,Kabupaten Banyuwangi,Jawa Timur,0,-8.306348,114.29409,Mixue Rogojampi,ChIJyXoCMdVR0S0REumLtLMEoss,0,0,https://maps.google.com/?cid=14673295705801222418,0
OPERATIONAL,FALSE,TRUE,Kecamatan Serang,Kota Serang,Banten,0,-6.1214104,106.154724,MIXUE BENGGALA,ChIJyxpMUMyLQS4RDSfLuTF8xVE,0,4.4,https://maps.google.com/?cid=5892252240496502541,63
OPERATIONAL,TRUE,TRUE,Kecamatan Palmerah,Jakarta,Daerah Khusus Ibukota Jakarta,0812-3455-8618,-6.200914,106.78421,Mixue Binus Syahdan,ChIJYylaFtD3aS4ROrNn9vlIPBA,1,4.6,https://maps.google.com/?cid=1169890241627534138,267
OPERATIONAL,FALSE,TRUE,Kecamatan Banyuwangi,Kabupaten Banyuwangi,Jawa Timur,0812-3409-0503,-8.216195,114.37167,Mixue Perliman Banyuwangi,ChIJYYMat7NF0S0RvNK8in0FrCU,0,4.3,https://maps.google.com/?cid=2714550712154247868,28
OPERATIONAL,FALSE,FALSE,Kecamatan Denpasar Selatan,Kota Denpasar,Bali,0,-8.689044,115.20584,Mixue pulau bungin,ChIJyytUaeVB0i0RqI7NvmS4fVM,0,5,https://maps.google.com/?cid=6016167420074233512,5
OPERATIONAL,FALSE,FALSE,Kecamatan Sokaraja,Kabupaten Banyumas,Jawa Tengah,0,-7.457907,109.29861,Mixue Gatsu Sokaraja,ChIJYz-CkK9bZS4Rn1Tlw8MMtsM,0,5,https://maps.google.com/?cid=14102473318102029471,1
OPERATIONAL,FALSE,TRUE,Kecamatan Gondokusuman,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0823-2224-4580,-7.782824,110.38086,Mixue Urip Sumoharjo,ChIJyzeCrgdZei4R0wKnxsSzwaE,0,4.6,https://maps.google.com/?cid=11655794968339350227,209
OPERATIONAL,TRUE,TRUE,Kecamatan Kedamaian,Kota Bandar Lampung,Lampung,0878-0008-5860,-5.4037027,105.28015,Mixue Antasari - Ice Cream and Tea,ChIJYzoANFDbQC4Rc4tikvtc8fA,0,4.7,https://maps.google.com/?cid=17361760274052451187,234
OPERATIONAL,FALSE,TRUE,Kecamatan Bukit Kecil,Kota Palembang,Sumatera Selatan,0,-2.9849458,104.75285,MIXUE PIM,ChIJyZrXiRd3Oy4ROK6iZTeWIqw,0,4.6,https://maps.google.com/?cid=12403641488404295224,11
OPERATIONAL,TRUE,TRUE,Kecamatan Lowokwaru,Kota Malang,Jawa Timur,0,-7.9265394,112.60201,Mixue - Tlogomas,ChIJz_7awnCDeC4Rqnj0xLkiVyY,0,4.9,https://maps.google.com/?cid=2762715077683738794,81
OPERATIONAL,FALSE,FALSE,Kecamatan Denpasar Timur,Kota Denpasar,Bali,0895-0364-7799,-8.64847,115.23663,Mixue W.R Supratman Bali,ChIJZ_yfGoQ_0i0RzfBRwLNoM_s,0,4.6,https://maps.google.com/?cid=18100926448567185613,11
OPERATIONAL,TRUE,TRUE,Kecamatan Kalimanah,Kabupaten Purbalingga,Jawa Tengah,0812-2245-5110,-7.3983636,109.35092,MIXUE Purbalingga,ChIJZ0K3vqhZZS4RklddC9anRs4,0,4.8,https://maps.google.com/?cid=14863752157938407314,47
OPERATIONAL,FALSE,TRUE,Kecamatan Cianjur,Kabupaten Cianjur,Jawa Barat,0,-6.815613,107.133194,MIXUE IR H JUANDA,ChIJz1MrUatTaC4Rwf_8eVkTVxQ,0,5,https://maps.google.com/?cid=1465661478752026561,3
OPERATIONAL,TRUE,TRUE,Kecamatan Pagedangan,Kota Tangerang,Banten,0897-8604-022,-6.2738285,106.63648,"MIXUE Gading Serpong, Ruko South Goldfinch",ChIJZ2-J6r77aS4Rd4O-tyWXyes,1,4.8,https://maps.google.com/?cid=16990277257484206967,306
OPERATIONAL,FALSE,TRUE,Kecamatan Sambikerep,Kota Surabaya,Jawa Timur,0,-7.28665,112.65569,Mixue - Gwalk,ChIJz203Ms_91y0RMnwMf0RCqvE,2,4.6,https://maps.google.com/?cid=17413803771138178098,380
OPERATIONAL,FALSE,FALSE,Kecamatan Sukawati,Kabupaten Gianyar,Bali,0821-4685-2846,-8.593891,115.283,Mixue sukawati,ChIJZ23cjjE_0i0Rf0Neja55vVQ,0,4.4,https://maps.google.com/?cid=6106170460387296127,24
OPERATIONAL,TRUE,TRUE,Kecamatan Semarang Tengah,Kota Semarang,Jawa Tengah,0898-4963-300,-6.9880195,110.43154,MIXUE MT. Haryono Semarang,ChIJz6CUaE2NcC4RaBX3OYAcH54,1,4.7,https://maps.google.com/?cid=11393856919324530024,765
OPERATIONAL,FALSE,FALSE,Kecamatan Batu Aji,Kota Batam,Kepulauan Riau,0821-9295-1008,1.0476221,103.93922,MIXUE FANINDO,ChIJZ783V0iN2TER84QQSa8s5Ck,0,4.7,https://maps.google.com/?cid=3018586781601793267,14
OPERATIONAL,FALSE,TRUE,Kecamatan Cibeber,Kota Cilegon,Banten,0812-7635-2374,-6.0376415,106.07089,MIXUE PCI,ChIJZ8NYyRaNQS4RufbyDpwNfTY,0,4.6,https://maps.google.com/?cid=3926309414053803705,13
OPERATIONAL,FALSE,FALSE,Kecamatan Cilodong,Kota Depok,Jawa Barat,0,-6.43876,106.82053,Mixue Kalimulya,ChIJZ8Qu527raS4Rcrq-414a6ek,0,4.3,https://maps.google.com/?cid=16855032075260967538,4
OPERATIONAL,FALSE,FALSE,Kecamatan Sukoharjo,Kabupaten Sukoharjo,Jawa Tengah,0,-7.6728983,110.839066,Mixue Sudirman Sukoharjo,ChIJz8tXi1U9ei4RW7bzn_RX0Gs,0,4.5,https://maps.google.com/?cid=7768806065381291611,34
OPERATIONAL,FALSE,TRUE,Kecamatan Denpasar Utara,Kota Denpasar,Bali,0,-8.636497,115.21545,MIXUE,ChIJz9MZtAM_0i0RD9XcHiKdmIA,0,4.4,https://maps.google.com/?cid=9266329003187033359,19
OPERATIONAL,TRUE,TRUE,Kecamatan Depok,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0813-2613-7776,-7.7763777,110.39316,MIXUE JOGJA,ChIJZa4sHV5Zei4Raqv-zEYtYw8,2,4.8,https://maps.google.com/?cid=1108779715373476714,547
OPERATIONAL,FALSE,TRUE,Kecamatan Medan Baru,Kota Medan,Sumatera Utara,0,3.5778308,98.661194,Mixue Iskandar Muda,ChIJZcWJVT8xMTARa-oLfe34Tb0,0,4.8,https://maps.google.com/?cid=13640832545263970923,5
OPERATIONAL,TRUE,TRUE,Kecamatan Denpasar Barat,Kota Denpasar,Bali,0821-4409-2012,-8.681437,115.19123,MIXUE DENPASAR (MARLBORO),ChIJZfJ4VHxB0i0R-1DkKSHxx4U,0,4.7,https://maps.google.com/?cid=9639938652148879611,475
OPERATIONAL,FALSE,TRUE,Kecamatan Bogor Selatan,Kota Bogor,Jawa Barat,0,-6.636654,106.829315,Mixue Tajur Bogor,ChIJZSjsxZXJaS4RR9MKAqw_0E8,0,4.6,https://maps.google.com/?cid=5751166732153312071,45
OPERATIONAL,FALSE,FALSE,Kecamatan Ngaglik,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0812-2931-8686,-7.6951156,110.41823,"Mixue Jakal KM 13,5",ChIJzV2WKbNfei4RXJSCd2Qa5aM,0,5,https://maps.google.com/?cid=11809874616653091932,10
OPERATIONAL,TRUE,TRUE,Kecamatan Cibeber,Kota Cilegon,Banten,0838-2499-6060,-6.031698,106.06561,Mixue Perumnas,ChIJZVKV5MqNQS4Rl6-8FK1Rgq0,0,4.4,https://maps.google.com/?cid=12502645319353020311,21
OPERATIONAL,FALSE,FALSE,Kecamatan Karawaci,Kota Tangerang,Banten,0859-3740-0285,-6.195116,106.62373,mixue teuku umar karawaci,ChIJZWJ4i8T_aS4RXeryeUo2ENg,0,4.9,https://maps.google.com/?cid=15569003605321247325,13
OPERATIONAL,TRUE,TRUE,Kecamatan Pesanggrahan,Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,0821-3039-2429,-6.236234,106.74819,MIXUE CILEDUG,ChIJzWrhIkzxaS4RrzN1-4Xg_PU,0,4.5,https://maps.google.com/?cid=17725289099477463983,179
OPERATIONAL,FALSE,FALSE,Kecamatan Mlati,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0812-2759-9072,-7.7513466,110.38531,Mixue Jakal 2,ChIJzxN-Cs5Zei4R2FWF99oB9qY,0,4.8,https://maps.google.com/?cid=12030805494534067672,18
OPERATIONAL,FALSE,TRUE,Kota Tengah,Gorontalo Regency,Gorontalo,0,0.5727192,123.04706,Mixue ice cream,ChIJzYB15fQteTIRxNvEYy7ECiU,0,4.7,https://maps.google.com/?cid=2669161432691825604,17
OPERATIONAL,FALSE,TRUE,Kecamatan Indramayu,Kabupaten Indramayu,Jawa Barat,0,-6.3302226,108.32886,Mixue Indramayu,ChIJzykCz625bi4RP057PeN91eY,0,4.1,https://maps.google.com/?cid=16633339213705334335,82
OPERATIONAL,TRUE,TRUE,Kelapa Gading,North Jakarta City,Jakarta,0895-4013-68699,-6.1486025,106.91115,Mixue Kelapa Gading Hybrida,ChIJZyLV65L1aS4RXz61rIvDih8,0,4.5,https://maps.google.com/?cid=2272843966627266143,153
